name,address,maps_phone,url,rating,reviews_count,language,comment,business_status,types,zip_code,phone_1,phone_2,e-mail_1,e-mail_2,message
REMAX Aura inmobiliaria Mallorca,"Carrer d'Antoni Blanes Joan, 17, 07570 Artà, Illes Balears, España",+34636826461,http://aura.remax.es/,4.9,29.0,es,Google reviews: 4.9* / 29,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7570.0,,,,,
RE/MAX Island,"Carrer Menorca, 20, 07011 Palma, Illes Balears, España",+34871591863,http://www.remaxisland.es/,4.6,50.0,en,Google reviews: 4.6* / 50,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7011.0,,,,,
KUNZE & PARTNER Immobilien auf ganz Mallorca,"Av. de Jaume III, 8, 2, Centre, 07012 Palma, Illes Balears, España",+34871003809,https://www.kunze-partner.com/,5.0,9.0,es,Google reviews: 5* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7012.0,,,,,
Martin & Huhn Mallorca Real Estate,"Carrer son Esteva, 5, Local 1, 07150 Andratx, Illes Balears, España",+34971337941,http://www.martinhuhn.com/,4.8,86.0,es,Google reviews: 4.8* / 86,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7150.0,,,,,
F. Alemany,"Plaça España, 1, local 1, 07150 Andratx, Illes Balears, España",+34971672106,http://www.inmobiliaria-alemany.es/,4.5,16.0,es,Google reviews: 4.5* / 16,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7150.0,,,,,
My Blue Mallorca ,"Coworking Offices, Carrer Brismar, 6, 07157 Port d'Andratx, Illes Balears, España",+34639520896,https://mybluemallorca.com/,4.9,18.0,es,Google reviews: 4.9* / 18,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7157.0,,,,,
Lietz Immobilien SL,"Carrer de Isaac Peral, 50, 07157 Port d'Andratx, Illes Balears, España",+34971671342,https://www.lietzmallorca.com/,4.7,53.0,es,Google reviews: 4.7* / 53,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7157.0,,,,,
PHOENIX MALLORCA,"Avinguda de Sa Platja, 2, Local 3, 07160 Es Camp de Mar, Illes Balears, España",+34628771184,http://www.phoenixmallorca.com/,5.0,18.0,es,Google reviews: 5* / 18,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7160.0,,,,,
INMOBILIARIA ANDREU FELIPE,"Carrer de sa Fábrica, 12, 07157 Port d'Andratx, Illes Balears, España",+34971671592,http://www.andreufelipe.com/,4.4,31.0,es,Google reviews: 4.4* / 31,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7157.0,,,,,
APART BALEAR ,"Cami des Comellar, 07157 Port d'Andratx, Illes Balears, España",+34617636426,http://www.apartbalear.com/,4.9,12.0,de,Google reviews: 4.9* / 12,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7157.0,,,,,
Inmobiliaria Ericsus & Falk,"Carrer de la Talaia, 1, 07160 Peguera, Illes Balears, España",+34971686617,http://www.ericsusandfalk.com/,4.4,31.0,es,Google reviews: 4.4* / 31,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'finance', 'establishment')",7160.0,,,,,
DAHLER Mallorca Puerto de Andratx,"Av. Mateo Bosch, 16, 07157 Port d'Andratx, Illes Balears, España",+34971672020,https://www.dahlercompany.com/de/mallorca/immobilienmakler/andratx,4.3,26.0,de,Google reviews: 4.3* / 26,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7157.0,,,,,
Living Feeling Mallorca,"Pl. dels Patrons Cristino, 8A, 07157 Port d'Andratx, Illes Balears, España",+34634331006,http://www.lfmallorca.com/,5.0,10.0,de,Google reviews: 5* / 10,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7157.0,,,,,
Ziob Immobilien & Versicherungen,"Carrer des Peix, 2, 07157 Port d'Andratx, Illes Balears, España",+34651861336,http://www.ziob-immobilien.com/,4.9,46.0,es,Google reviews: 4.9* / 46,OPERATIONAL,"('real_estate_agency', 'insurance_agency', 'point_of_interest', 'establishment')",7157.0,,,,,
Porta Mallorquina Real Estate Puerto Andratx,"Carrer de Isaac Peral, 49, local 3, 07157 Port d'Andratx, Illes Balears, España",+34971698242,https://www.porta-mallorquina.de/,5.0,8.0,en,Google reviews: 5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7157.0,,,,,
Fara Homes SL,"Carrer Cristófol Colom, 1, 07157 Port d'Andratx, Illes Balears, España",+34971672455,http://www.fara-homes.com/,5.0,13.0,de,Google reviews: 5* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7157.0,,,,,
Engel & Völkers Port Andratx,"Carrer de Isaac Peral, 50, 07157 Port d'Andratx, Illes Balears, España",+34971674780,https://www.engelvoelkers.com/es/en/shops/puerto-andratx,4.7,31.0,de,Google reviews: 4.7* / 31,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7157.0,,,,,
Luxury Estates Mallorca ®  ( 07157 ),"Ctra. des Port, 118, Local 3, 07157 Port d'Andratx, Illes Balears, España",+34871520283,https://www.luxury-estates-mallorca.com/,4.5,16.0,de,Google reviews: 4.5* / 16,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7157.0,,,,,
BOHLENS IMMOBILIEN ,"Bulevar de Peguera, 16A, 07160 Peguera, Illes Balears, España",+34971689541,https://www.bohlens-immobilien.com/,4.4,15.0,es,Google reviews: 4.4* / 15,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7160.0,,,,,
EXKLUSIV KONZEPT ,"Carrer de Isaac Peral, 33, 07157 Port d'Andratx, Illes Balears, España",+34690881130,https://www.exklusiv-konzept.com/,4.6,9.0,es,Google reviews: 4.6* / 9,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7157.0,,,,,
Inmobiliaria Homely Mallorca,"Carrer D’es, Carrer de's Centre, 1, 07183 Costa de la Calma, Illes Balears, España",+34649299250,http://www.homelymallorca.com/,4.8,9.0,es,Google reviews: 4.8* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7183.0,,,,,
Claudia Kuhrau Immobilien,"Carrer Putxet, 29, 07160 Peguera, Illes Balears, España",+34639035585,https://claudiakuhrau-immobilien.com/,4.8,24.0,de,Google reviews: 4.8* / 24,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7160.0,,,,,
International Mallorca,"Carrer Major, 173, 07620 Llucmajor, Illes Balears, España",+34971121009,http://www.international-mallorca.com/,5.0,34.0,es,Google reviews: 5* / 34,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'general_contractor', 'establishment')",7620.0,,,,,
Inmobiliaria Cala Gaviota,"Carrer Estanys, 24, 07638 Colònia de Sant Jordi, Illes Balears, España",+34971655722,http://www.calagaviota.com/,4.1,30.0,es,Google reviews: 4.1* / 30,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7638.0,,,,,
Inmobiliaria Llucmajor,"Ronda Carlos V, 56, 07620 Llucmajor, Illes Balears, España",+34971662402,http://www.inmollucmajor.com/,4.3,32.0,es,Google reviews: 4.3* / 32,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7620.0,,,,,
INMOBILIARIA ES TRENC,"Plaça Espanya, 49, 07620 Llucmajor, Illes Balears, España",+34971664213,http://www.inmobiliariaestrenc.es/,3.1,9.0,es,Google reviews: 3.1* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7620.0,,,,,
Surmallorca,"Av. de Miramar, 44, 07639 Sa Ràpita, Illes Balears, España",+34971641494,http://www.surmallorca.com/,4.4,12.0,es,Google reviews: 4.4* / 12,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7639.0,,,,,
inmobiliaria Ca Na Neus,"Carrer d'es Born, 5, 07620 Llucmajor, Illes Balears, España",+34971660577,http://inmobiliariacananeus.es/,4.3,11.0,es,Google reviews: 4.3* / 11,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7620.0,,,,,
PALSmallorca Real Estate Agency,"Passeig de Jaume III, 1, A PLANTA BAJA, 07620 Llucmajor, Illes Balears, España",+34971596128,http://www.palsmallorca.com/,4.5,31.0,es,Google reviews: 4.5* / 31,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7620.0,,,,,
Finest Properties Mallorca S.L.,"Carretera Palma a Andratx, km 18, 07183 Costa de la Calma, Islas Baleares, Illes Balears, España",+34971698149,http://www.finestpropertiesmallorca.com/,4.7,23.0,es,Google reviews: 4.7* / 23,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7183.0,,,,,
Mallorca Prime Homes,"Avinguda del Rei Jaume I, 116, Local 3, 07180 Santa Ponça, Illes Balears, España",+34971692121,https://www.mallorcaprimehomes.com/,4.0,70.0,es,Google reviews: 4* / 70,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7180.0,,,,,
Immobilienmallorca.com,"Avinguda del Rei Jaume I, 111, 07180 Santa Ponça, Illes Balears, España",+4915153543136,https://www.immobilienmallorca.com/,5.0,39.0,de,Google reviews: 5* / 39,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7180.0,,,,,
Lenssen & Partner Inmobiliaria,"Carrer Huguet des Far, 16, 07183 Santa Ponça, Illes Balears, España",+34971670440,http://www.lenssenpartner.com/,4.0,17.0,de,Google reviews: 4* / 17,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7183.0,,,,,
Engel & Völkers Santa Ponsa,"Gran Via Puig des Castellet, 1, Bloque 1, Local, 2-A, 07180 Santa Ponça, Illes Balears, España",+34971699063,https://www.engelvoelkers.com/es/en/shops/santa-ponsa,4.6,34.0,es,Google reviews: 4.6* / 34,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7180.0,,,,,
LOVIAN PROPERTIES S.L.,"Avinguda del Rei Jaume I, 109, D5, 07180 Santa Ponsa, Illes Balears, España",+34971694055,https://www.lovianproperties.com/,4.9,10.0,es,Google reviews: 4.9* / 10,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",7180.0,,,,,
Mallorca10.com,"Carrer de Joan Riutort, 24, 07190 Esporles, Illes Balears, España",+34661129606,http://www.mallorca10.com/,5.0,29.0,es,Google reviews: 5* / 29,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7190.0,,,,,
Engel & Völkers Deià ,"Carrer de l'Arxiduc Lluís Salvador, 1, 07179 Deià, Illes Balears, España",+34971636363,https://www.engelvoelkers.com/es/en/propertysearch?businessArea[]=residential&currency=EUR&hasSessionBounds=true&measurementSystem=metric&page=1&placeId=ChIJt0bW_7LvlxIRJsznFWai-PY&placeName=Dei%C3%A0%2C%20Balearic%20Islands%2C%20Spain&propertyMarketingType[]=sale&searchRadius=0&sortingOptions[]=SALES_PRICE_DESC,4.6,10.0,es,Google reviews: 4.6* / 10,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",7179.0,,,,,
Auniquemallorca S.L.,"Carrer Gran Via, 43, 07180 El Toro, Illes Balears, España",+34971699329,http://www.uniquemallorca.com/,4.4,66.0,es,Google reviews: 4.4* / 66,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7180.0,,,,,
Private Property Mallorca ,"Gran Via Puig des Castellet, 1, Bloque 6, Local 1, 07180 Santa Ponça, Illes Balears, España",+34871967967,https://www.privatepropertymallorca.com/,5.0,28.0,es,Google reviews: 5* / 28,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7180.0,,,,,
Hola Reality,"Carrer de Diego Salvà Lezaún, 2, 07181 Calvià, Illes Balears, España",+34640816932,https://www.holareality.com/,5.0,13.0,es,Google reviews: 5* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
Porta Mallorquina Real Estate Santa Ponsa,"Carrer de Son Thomàs, 2, 07183 Calvià, Illes Balears, España",+34971711228,https://www.porta-mallorquina.de/suedwest-santa-ponsa/,4.5,8.0,de,Google reviews: 4.5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7183.0,,,,,
Calvià Properties,"Carrer Saragossa, 1, 07181 Calvià, Illes Balears, España",+34971097875,http://calviaproperties.com/,4.8,22.0,en,Google reviews: 4.8* / 22,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
Mallorca Service Center,"Poligono son Bugadelles, Mar Mediterraneo 59 local 8, 07180 Santa Ponsa, Illes Balears, España",+34971686836,http://www.mallorca-servicecenter.com/,5.0,7.0,es,Google reviews: 5* / 7,OPERATIONAL,"('real_estate_agency', 'sports_activity_location', 'point_of_interest', 'establishment')",7180.0,,,,,
Montfair Estates,"Gran Via Puig des Castellet, 1, 07180 Santa Ponça, Illes Balears, España",+34871046271,https://www.montfairestates.com/,5.0,13.0,en,Google reviews: 5* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7180.0,,,,,
First Balear Luxury Real Estate By Toni Da Silva,"Avinguda del Rei Jaume I, 65, 07180 Santa Ponça, Illes Balears, España",,http://www.tonidasilva-mallorcaimmobilien.com/,3.1,17.0,es,Google reviews: 3.1* / 17,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",7180.0,,,,,
Steffek und Partner,"Av. son Pillo, 2, 6, 07180 Santa Ponça, Illes Balears, España",+34639872689,https://www.sp-mallorca.com/,4.7,13.0,de,Google reviews: 4.7* / 13,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7180.0,,,,,
Just Belavent,"Av. Blai Bonet, 8, 07180 Santa Ponça, Illes Balears, España",+34664886046,http://www.justbelavent.com/,5.0,15.0,en,Google reviews: 5* / 15,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7180.0,,,,,
Mallorca Sol Properties,"Carrer de les Sirenes, 30, 07181 Cala Vinyes, Illes Balears, España",+34639204171,http://www.mallorcasolproperties.com/,5.0,22.0,es,Google reviews: 5* / 22,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
Berkshire Hathaway HomeServices Nova Mallorca ( 07181 ),"Carrer Benito Jerónimo Feijóo, 13, Local 9, 07181 Calviá, Illes Balears, España",+34605944852,https://www.bhhsmallorca.com/,4.8,24.0,es,Google reviews: 4.8* / 24,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
Gestpropiedad-Cas Català,"Ctra. Andratx, 2, local 5, 07181 Cas Català, Illes Balears, España",+34871620777,https://www.gestpropiedad.com/cascatala,4.8,43.0,ca,Google reviews: 4.8* / 43,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
Coastal Properties Mallorca,"Av. de la Platja, 5, 07181 Palmanova, Illes Balears, España",+34971681930,https://www.coastalpropertiesmallorca.com/,4.0,15.0,es,Google reviews: 4* / 15,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
Homeseeker Mallorca,"Ctra. Andratx, 2, 07181 Cas Català, Illes Balears, España",+34971937262,http://www.homeseekermallorca.com/,4.2,67.0,en,Google reviews: 4.2* / 67,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
The Mallorca Deal,"Plaça de Portals, 3, local 4, 07181 Portals Nous, Illes Balears, España",+34693516446,http://www.themallorcadeal.com/,4.1,14.0,es,Google reviews: 4.1* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
Engel & Völkers Portals,"Carrer Benito Jerónimo Feijóo, 10, 07181 Portals Nous, Illes Balears, España",+34971676836,https://www.engelvoelkers.com/es/en/shops/portals,4.5,43.0,es,Google reviews: 4.5* / 43,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
First Mallorca Puerto Portals,"Puerto Portals, Local 82, 83, 07181 Portals Nous, Illes Balears, España",+34871006500,http://www.firstmallorca.com/,5.0,24.0,es,Google reviews: 5* / 24,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
KENSINGTON Finest Properties International  ( 07181 ),"Ma-1, 32, Local 2, 07181 Portals Nous, Illes Balears, España",+34971680476,https://kensington-portals.com/,5.0,13.0,de,Google reviews: 5* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
Heritage Homes Mallorca,"Ma-1, 32, Local 5, 07181 Portals Nous, Illes Balears, España",+34686121959,https://www.heritagehomesmallorca.com/,5.0,6.0,en,Google reviews: 5* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
Imperial Properties Portals Nous,"Ctra. Andratx, 35, 07181 Portals Nous, Illes Balears, España",+34871153548,http://www.imperial-properties.com/,5.0,6.0,en,Google reviews: 5* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
Lifestyle Properties ,"Carrer d'en Blanes, 1, 07181 Portals Nous, Illes Balears, España",+34971675035,https://lifestyle-propertiesmallorca.com/,3.9,9.0,es,Google reviews: 3.9* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
Bconnected ,"Plaça Espanya, 3, 07181 Portals Nous, Illes Balears, España",+34971221066,https://bconnectedmallorca.com/es/,4.2,39.0,en,Google reviews: 4.2* / 39,OPERATIONAL,"('real_estate_agency', 'consultant', 'general_contractor', 'point_of_interest', 'establishment')",7181.0,,,,,
Nash Homes Mallorca,"by taxis, first floor, Plaça de Portals, 3, local 7, 07181 Portals Nous, Illes Balears, España",+34971675969,https://www.nashhomesmallorca.com/,3.5,8.0,es,Google reviews: 3.5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
Administraciones Calvia S.L.,"Carrer Voranova, 10, Local 6, 07181 Palmanova, Illes Balears, España",+34971681101,http://www.admincalvia.com/,3.8,20.0,es,Google reviews: 3.8* / 20,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
Mallorca Agent ,"Passeig Illetes, 4, local 6, 07181 Illetes, Illes Balears, España",+34634334277,http://www.mallorcaagent.com/,5.0,18.0,de,Google reviews: 5* / 18,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
AVANTI! IMMOBILIEN,"Carrer Mireia, 20 E, 07183 Costa de la Calma, Illes Balears, España",+34971694279,http://immoavanti.com/,4.3,6.0,es,Google reviews: 4.3* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7183.0,,,,,
NOVOFORMA Construcciones,"Carrer de la Mar Mediterrània, 8, 07180 Calvià, Illes Balears, España",+34971691380,http://novoforma.net/,4.1,20.0,es,Google reviews: 4.1* / 20,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'general_contractor', 'establishment')",7180.0,,,,,
Mallorca Urban Group Real Estate,"Avinguda Príncep d'Espanya, 4A, 07400 Alcúdia, Illes Balears, España",+34699227286,https://www.mallorcaurbangroup.com/%20https://www.mallorcaurban.group/,4.3,29.0,es,Google reviews: 4.3* / 29,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7400.0,,,,,
GestPropiedad Blanquerna,"C. de Blanquerna, 57, Nord, 07003 Palma, Illes Balears, España",+34600886384,https://www.gestpropiedad.com/,4.8,26.0,es,Google reviews: 4.8* / 26,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7003.0,,,,,
Inmo-working Bonafinca,"Pg. de Mallorca, 36, Centre, 07012 Palma, Illes Balears, España",+34971100080,https://bonafinca.com/,4.7,15.0,es,Google reviews: 4.7* / 15,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7012.0,,,,,
Queen Mallorca Real Estate,"Carrer de Pascual Ribot, 15, 07011 Palma, Illes Balears, España",+34682526247,http://www.queenmallorca.es/,5.0,10.0,es,Google reviews: 5* / 10,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7011.0,,,,,
Nova Gestio Inmobiliaria,"Rambla del Rei en Jaume, 11, bajos, 07500 Manacor, Illes Balears, España",+34607820315,https://www.novagestioinmobiliaria.com/,4.8,150.0,en,Google reviews: 4.8* / 150,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,,,,,
BlauMallorca,"Plaça del Rector Rubí, 6, 07500 Manacor, Illes Balears, España",+34659075326,http://blaumallorca.com/,4.2,56.0,es,Google reviews: 4.2* / 56,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,,,,,
Global AnKat Inmobiliaria ,"Plaça de Pax, 5, bajo izquierdo, local, 07200 Felanitx, Illes Balears, España",+34645212353,http://www.global-ankat.com/,5.0,104.0,es,Google reviews: 5* / 104,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7200.0,,,,,
AP INVEST REAL ESTATE,"Passeig de la República Argentina, 31, 07200 Felanitx, Illes Balears, España",+34660554913,https://www.apinvestinmobiliaria.com/,4.5,17.0,es,Google reviews: 4.5* / 17,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7200.0,,,,,
Viola Ranglack,"Plaça d'Espanya, 5, 07200 Felanitx, Illes Balears, España",+34663722063,http://www.viola-ranglack.com/,4.0,56.0,es,Google reviews: 4* / 56,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7200.0,,,,,
Anderson West ,"Plaça de Pax, 24, 07200 Felanitx, Illes Balears, España",+34646595535,https://andersonwestrealestate.com/,5.0,10.0,en,Google reviews: 5* / 10,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7200.0,,,,,
Reformas y Mantenimientos Xavi Seco S.L. JS LUXE HOMES & JS LUXE CARS,"Carrer de Zavellà, 73, 07200 Felanitx, Illes Balears, España",+34680727659,https://luxe-mallorca-voyage.lovable.app/?fbclid=PAZnRzaANL-zdleHRuA2FlbQIxMQABpyL2TGndwHTGlh7mgJouMgo3ddOThnkQVY32t65PCDROtyEOUsacscfCy1_W_aem_-iv5p81TI0c6qlsBIl3tlA,5.0,10.0,es,Google reviews: 5* / 10,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",7200.0,,,,,
Inmobiliaria Cala d'Or,"Plaça Eivissa, 30, 07660 Cala D'or, Illes Balears, España",+34971659200,http://www.calador.es/,4.5,31.0,es,Google reviews: 4.5* / 31,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7660.0,,,,,
GestPropiedad Porreres,"Av. del Bisbe Campins, 14, 07260 Porreres, Illes Balears, España",+34600886384,https://www.gestpropiedad.com/,4.9,136.0,es,Google reviews: 4.9* / 136,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7260.0,,,,,
"Salvador Pastor, Constructora","Carrer de Santueri, 68, 07200 Felanitx, Illes Balears, España",+34971583068,http://www.salvador-pastor.org/,5.0,10.0,es,Google reviews: 5* / 10,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",7200.0,,,,,
Angela's Home,"C. Cala Llonga, 1, 07669 Calonge, Illes Balears, España",+34622365630,http://www.angelashome.es/,4.9,27.0,es,Google reviews: 4.9* / 27,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7669.0,,,,,
PORTO PETRO LIVING,"Carrer Passeig d'es Port, 52, 07691 Portopetro, Illes Balears, España",+34971863602,http://www.portopetro-living.es/,5.0,39.0,es,Google reviews: 5* / 39,OPERATIONAL,"('real_estate_agency', 'store', 'point_of_interest', 'establishment')",7691.0,,,,,
360 Mallorca Property,"Carrer de Cristòfor Colom, 37, bajos, 07691 Portopetro, Illes Balears, España",+34620243090,http://www.360mallorcaproperty.com/,4.8,6.0,es,Google reviews: 4.8* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7691.0,,,,,
ULI & LISA ,"Camí de Son Mendívil, 12, 07620 Llucmajor, Illes Balears, España",+34604182999,https://www.uli-lisa.com/,5.0,10.0,en,Google reviews: 5* / 10,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",7620.0,,,,,
AS Home Real Estate,,+34661745490,https://ashomerealestate.com/,5.0,8.0,es,Google reviews: 5* / 8,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,
GestPropiedad Llucmajor,"Ronda de Migjorn, 113, local 3, 07620 Llucmajor, Illes Balears, España",+34971660302,https://gestpropiedad.com/llucmajor,4.8,32.0,es,Google reviews: 4.8* / 32,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7620.0,,,,,
EuroMarketing Mallorca SL,,+34971662250,https://www.immobilien-angebote-mallorca.com/de-de/immobilien,4.6,24.0,es,Google reviews: 4.6* / 24,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,
OSA Inmobiliaria,"Ronda Carlos V, 32, BAJOS, 07620 Llucmajor, Illes Balears, España",+34971969563,http://www.inmobiliariaosa.com/,3.6,26.0,en,Google reviews: 3.6* / 26,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7620.0,,,,,
Engel & Völkers Llucmajor,"Ronda de Migjorn, 147, 07620 Llucmajor, Illes Balears, España",+34871570000,https://www.engelvoelkers.com/es/en/shops/llucmajor,4.9,75.0,de,Google reviews: 4.9* / 75,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7620.0,,,,,
¡TODO! Mallorca Immobilien,"Ronda de Migjorn, 145B, 07620 Llucmajor, Illes Balears, España",+34971628850,https://immobilien.todo-mallorca.es/,4.8,37.0,de,Google reviews: 4.8* / 37,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7620.0,,,,,
Bekkers Estates ,"Ronda de Migjorn, 64, 07620 Llucmajor, Illes Balears, España",+34663430066,http://www.bekkers.es/,5.0,8.0,es,Google reviews: 5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7620.0,,,,,
First Mallorca Llucmajor,"Plaça Espanya, 14, 07620 Llucmajor, Illes Balears, España",+34971007007,https://www.firstmallorca.com/,5.0,7.0,en,Google reviews: 5* / 7,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7620.0,,,,,
Immobilien Sineu ,"Carrer Concòrdia, 35, 07510 Sineu, Illes Balears, España",+34971521116,https://immobilien-sineu.com/,4.6,10.0,de,Google reviews: 4.6* / 10,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7510.0,,,,,
G&Partner,"Carrer Des Sol, 45, 07520 Petra, Illes Balears, España",+34609619544,http://www.gandpartner.com/,4.3,8.0,es,Google reviews: 4.3* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7520.0,,,,,
Inmogestión Balear Campos Curro López,"Plaça Major, 3, 07630 Campos, Illes Balears, España",+34650880798,https://www.inmogestionbalear.com/,5.0,90.0,es,Google reviews: 5* / 90,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7630.0,,,,,
