name,address,international_phone_number,url,rating,reviews_count,language
studio immobiliare STOPPA,"Via Fatebenefratelli, 15, 20121 Milano MI, Italia",+39 348 222 3062,https://nonlavenderetemai.godaddysites.com/,5.0,10.0,it
Agenzia Immobiliare Tempocasa Milano Porta Romana,"Corso di Porta Romana, 131, 20122 Milano MI, Italia",+39 02 3659 8600,https://www.tempocasamilanoportaromana.it/,4.4,179.0,it
Ranieri Immobili,"Corso di Porta Romana, 23, 20122 Milano MI, Italia",+39 02 4966 3833,http://www.ranierimmobili.it/,4.7,47.0,it
Agecasa Immobiliare Milano Porta Romana,"Corso di Porta Romana, 124, 20122 Milano MI, Italia",+39 02 3930 8710,http://www.agecasa.com/it/agenzia-immobiliare-milano-porta-romana,5.0,38.0,it
IMMOBILIARESSE - Agenzia Immobiliare Milano Porta Romana,"C.so Lodi, 11, 20135 Milano MI, Italia",+39 02 8407 9637,http://www.immobiliaresse.it/,5.0,41.0,it
Grimaldi Milano | Agenzia Immobiliare Milano Centro,"Via Santa Sofia, 24, 20122 Milano MI, Italia",+39 02 3658 8655,http://www.grimaldimilanocentro.com/,4.7,23.0,it
WelcHome Milano Immobiliare Porta Romana,"Via Bernardino Corio, 3, 20135 Milano MI, Italia",+39 320 710 7750,https://www.immobiliare.it/agenzie_immobiliari/welchome-milano.html,4.8,118.0,it
FenixGroup Real Estate,"Via Bergamo, 11, 20135 Milano MI, Italia",+39 02 8398 2054,https://www.grfenix.com/,4.9,340.0,it
Smith Agency,"Galleria San Babila,4c, Corso Monforte, 23, 20122 Milano MI, Italia",+39 02 7395 3299,https://www.smithagency.it/,5.0,25.0,it
Toscano Milano Centro Porta Romana - Agenzia Immobiliare,"Viale Luigi Majno, Via Ippolito Pindemonte, 2, 20129 Milano MI, Italia",+39 02 795429,https://www.toscano.it/comune-milano/centro-milano?utm_source=google&utm_medium=places&utm_campaign=GoogleMyBusiness#agenzia,4.2,237.0,it
SoloAffitti Milano 11,"Corso di Porta Vigentina, 26, 20122 Milano MI, Italia",+39 02 3598 1984,https://www.soloaffitti.it/agenzia/milano-11,4.9,47.0,it
Agenzia immobiliare Iconacasa Milano Porta Romana,"Via salasco, Angolo verso, Via Giuseppe Ripamonti, 40, 20136 Milano MI, Italia",+39 02 4770 1307,https://www.iconacasa.com/index.php/agenzie/companyproperties/68-iconacasa-milano-porta-romana,4.8,213.0,it
Immobiliare Valsecchi,"Via Comelico, n. 18, 20135 Milano MI, Italia",+39 02 5411 8833,https://immobiliarevalsecchi.com/,4.7,158.0,it
Magis immobiliare,"Via Fontana, 11, 20122 Milano MI, Italia",+39 02 8907 1724,https://www.magisimmobiliare.it/,4.6,10.0,it
D'Ambrosio & Partners Property Solutions Srl,"Piazzetta Guastalla, 10, 20122 Milano MI, Italia",+39 388 886 0972,http://www.dambrosioandrea.com/,5.0,32.0,it
SoloAffitti Milano 1,"V.le Beatrice d'Este, 48, 20122 Milano MI, Italia",+39 02 3674 6033,https://www.deste48.it/,5.0,75.0,it
"Gabetti Agenzia Immobiliare ""Quadronno - Ticinese""","Corso Italia, 46, 20122 Milano MI, Italia",+39 02 9176 6131,https://www.gabetti.it/agenzia/milano-quadronno-ticinese,5.0,11.0,it
Maison Milano Real Estate,"C.so di Porta Vittoria, 31b, 20122 Milano MI, Italia",+39 345 229 3294,,5.0,1.0,it
Fondocasa Exclusive Porta Romana - Agenzia Immobiliare,"Viale Monte Nero, 7, 20135 Milano MI, Italia",+39 02 6129 1273,http://www.fondocasa.it/immobili.php?IDAGE=736,4.7,42.0,it
Gabetti Agency Milano Centro,"Corso di Porta Romana, 9, 20122 Milano MI, Italia",+39 02 8413 1054,https://www.gabetti.it/agenzia/milano-centro,,,it
Affittare Casa Milano,"Corso di Porta Romana, 124, 20122 Milano MI, Italia",+39 02 3930 8719,https://affittarecasamilano.net/,5.0,27.0,it
Sergio Elia,"Via Alfonso Lamarmora, 33, 20122 Milano MI, Italia",+39 02 5412 1284,http://www.eliacase.com/,5.0,32.0,it
Bocconi Immobili,"V.le Bligny, 13, 20136 Milano MI, Italia",+39 02 5830 6236,http://www.bocconimmobili.it/,3.8,116.0,it
Silvio Manuel Foti Real Estate,"Piazza Luigi Vittorio Bertarelli, 4, 20122 Milano MI, Italia",+39 346 181 0295,https://www.silviomanuelfotirealestate.com/,4.9,163.0,it
RE/MAX Alliance,"Via Durini, 19, 20122 Milano MI, Italia",+39 02 4941 9992,https://www.remax.it/alliance,5.0,47.0,it
Immobili In,"Via Uberto Visconti di Modrone, 15, 20122 Milano MI, Italia",+39 334 111 8434,http://www.immobili-in.com/,5.0,1.0,it
SG Immobili,"C.so di Porta Vittoria, 29, 20122 Milano MI, Italia",+39 320 401 3797,https://www.sgimmobili.com/,5.0,6.0,it
Agenzia immobiliare Iconacasa Milano Porta Vittoria,"Piazzale Ferdinando Martini, 20137 Milano MI, Italia",+39 02 4946 2906,https://www.iconacasa.com/index.php/agenzie/companyproperties/86-iconacasa-milano-porta-vittoria,4.9,203.0,it
SOGIM Residenziale Milano - Agenzia Immobiliare,"Via Emilio Morosini, 24, 20135 Milano MI, Italia",+39 02 0070 4171,https://www.sogim.net/milano/?utm_campaign=view_site&utm_medium=gbp&utm_source=google,4.9,22.0,it
Affiliato Toscano Bocconi - Agenzia Immobiliare,"V.le Bligny, 60, 20136 Milano MI, Italia",+39 328 319 7997,https://www.toscano.it/comune-milano/bocconi?utm_source=google&utm_medium=places&utm_campaign=Google+My+Business#agenzia,4.9,247.0,it
We Are Town,"Via Durini, 27, 20122 Milano MI, Italia",+39 02 3659 1467,http://www.wearetown.it/,4.7,40.0,it
Castelli Immobiliare,"Corso di Porta Romana, 97, 20122 Milano MI, Italia",+39 02 5409 0130,https://www.immobilicastelli.it/,4.5,19.0,it
Agenzia Immobiliare Tempocasa Milano - Solari,"Piazza del Rosario, 1, 20144 Milano MI, Italia",+39 02 8941 0307,https://www.tempocasamilanosolari.it/,4.8,471.0,it
Agenzia Immobiliare Tempocasa Milano - Papiniano,"Via Cesare da Sesto, 20, 20123 Milano MI, Italia",+39 02 3655 7530,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/308-milano-papiniano,4.8,323.0,it
Immobili De Matteis Milano,"Via del Bollo, 8, 20123 Milano MI, Italia",+39 02 3650 7049,http://www.immobilidematteis.com/,5.0,29.0,it
Agenzia Immobiliare Tempocasa Milano - Vercelli,"Via Polibio, 1, 20144 Milano MI, Italia",+39 379 101 1516,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/949-milano-vercelli,4.9,143.0,it
Agenzia Immobiliare Tempocasa Milano - San Gottardo,"Corso S. Gottardo, 49, 20136 Milano MI, Italia",+39 02 8722 0863,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/1026-milano-san-gottardo,4.8,468.0,it
Vesta Immobili Vercelli,"Via Andrea Verga, 16, 20144 Milano MI, Italia",+39 02 5811 8683,https://www.vestaimmobili.it/,4.7,87.0,it
DiRe Immobiliare,"Via Victor Hugo, 2, 20123 Milano MI, Italia",+39 02 8058 2072,http://www.direimmobiliare.com/,4.7,43.0,it
C.A. Case,"Via Aurelio Saffi, 6, 20123 Milano MI, Italia",+39 327 025 3537,,4.7,17.0,it
Affiliato Toscano Navigli - Agenzia Immobiliare,"Ripa di Porta Ticinese, 71, 20143 Milano MI, Italia",+39 02 8942 3101,https://www.toscano.it/comune-milano/navigli?utm_source=google&utm_medium=places&utm_campaign=Google+My+Business#agenzia,5.0,50.0,it
Agenzia Immobiliare Kyos,"Via Vincenzo Monti, 8, 20123 Milano MI, Italia",+39 02 463333,http://www.kyos.it/,4.5,60.0,it
IMI Immobiliare Milano - Agenzia Navigli,"Via Conchetta, 2, 20136 Milano MI, Italia",+39 02 8942 2113,https://imi.it/,4.5,55.0,it
Pizzuto Real Estate,"Galleria Unione, 3, 20123 Milano MI, Italia",+39 02 8235 9972,https://www.pizzutorealestate.it/,4.9,45.0,it
Consulente Immobiliare Antonio D'Errico,"Viale S. Michele del Carso, 14, 20123 Milano MI, Italia",+39 334 531 1542,http://www.casediclasse.it/,4.9,37.0,it
milanolocare,"Via Dante, 7, 20123 Milano MI, Italia",+39 328 431 5733,http://www.milanolocare.it/,4.9,28.0,it
IMMOBILIARE CASAEAFFARI,"Via Francesco Borromini, 13, 20136 Milano MI, Italia",+39 02 8951 8051,http://www.casaeaffari.it/,4.5,71.0,it
Tempocasa Milano - Navigli/Romolo,"Via Eugenio Villoresi, 5, 20143 Milano MI, Italia",+39 02 7423 7670,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/779-milano-navigliromolo,4.7,284.0,it
Adigrat Real Estate,"Piazza Armando Diaz, 7, 20123 Milano MI, Italia",+39 02 805 1010,http://www.adigrat.it/,4.8,38.0,it
A 360 Immobiliare,"Via Lanzone, 7, 20123 Milano MI, Italia",+39 02 3966 3678,https://www.a360immobiliare.it/,4.7,15.0,it
Immobili di Pregio Milano Zampetti,"Via G. Leopardi, 10, 20123 Milano MI, Italia",+39 02 8739 2236,http://www.zampetticlass.com/,3.9,43.0,it
Affiliato Toscano Solari - Agenzia Immobiliare,"Via Andrea Solari, 15, 20144 Milano MI, Italia",+39 02 8707 2450,https://www.toscano.it/comune-milano/solari#agenzia?utm_source=google&utm_medium=places&utm_campaign=Google%20My%20Business,5.0,279.0,it
Dama Re Oltre il Real Estate - Agenzia immobiliare,"Via Giuseppe Revere, 16, 20123 Milano MI, Italia",+39 02 4776 8728,http://www.dama-re.com/,4.2,66.0,it
Casanova Milano,"Via Santa Marta, 8/A, 20123 Milano MI, Italia",+39 02 869 0448,http://www.casanovamilano.com/,4.3,25.0,it
Camilla Frova | Agente Immobiliare | Luxury Immobili di Prestigio Dharma House,"Via Giovanni Battista Bazzoni, 6, 20123 Milano MI, Italia",+39 02 3206 22929,https://luxury.immobili-diprestigio.com/,5.0,17.0,it
Toscano Magenta Cadorna Sempione City Life - Agenzia Immobiliare,"Corso Magenta, 85, 20123 Milano MI, Italia",+39 02 498 2484,https://www.toscano.it/comune-milano/magenta?utm_source=google&utm_medium=places&utm_campaign=GoogleMyBusiness,4.0,31.0,it
Liberty Network - Real estate & House Management,"Via San Vittore, 45, 20123 Milano MI, Italia",+39 02 8721 3479,https://www.libertynetwork.it/,4.6,29.0,it
John Taylor Milan Saffi : Agenzia Immobiliare di Lusso,"Via Aurelio Saffi, 26, 20123 Milano MI, Italia",+39 02 4819 9464,http://www.john-taylor.it/,4.2,45.0,it
Agenzia Immobiliare Milano - Zucchi Palmieri,"Largo Settimio Severo, 1, 20144 Milano MI, Italia",+39 02 4070 2336,,5.0,5.0,it
Michela Gallus - Immobili di Prestigio,"Via Gian Battista Bazzoni, 6, 20123 Milano MI, Italia",+39 393 382 5831,http://www.immobili-diprestigio.com/,5.0,16.0,en
Vincenzo Monti Prestige Srl International real estate,"Via Vincenzo Monti, 26, 20123 Milano MI, Italia",+39 02 463972,http://www.vincenzomontiprestige.it/,4.6,16.0,it
Skyline Real Estate Milano,"Via Fabio Filzi, 33, 20124 Milano MI, Italia",+39 02 3663 4360,http://www.skylineremilano.com/,4.8,202.0,it
Agenzia Immobiliare Tempocasa Milano - Venini/Nolo,"Via Giulio e Corrado Venini, 26, 20127 Milano MI, Italia",+39 342 050 1327,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/19-milano-venininolo,4.8,251.0,it
VILLA Real Estate Milano,"Galleria Buenos Aires, 10, 20124 Milano MI, Italia",+39 02 2940 0387,http://www.villasrl.com/,4.7,54.0,it
Pronto House,"Vle Andrea Doria, 48, 20124 Milano MI, Italia",+39 02 3944 4415,http://www.prontohouse.it/,4.8,94.0,it
BP Immobiliare,"Viale Sondrio, 2, 20124 Milano MI, Italia",+39 02 3652 5450,http://www.bp-immobiliare.it/,4.9,81.0,it
DN Immobiliare,"Via Mauro Macchi, 63, 20124 Milano MI, Italia",,http://www.getmihome.it/,5.0,11.0,it
Agenzia immobiliare Iconacasa Milano Stazione Centrale,"Vle Andrea Doria, 30, 20124 Milano MI, Italia",+39 02 8969 6720,https://www.iconacasa.com/index.php/agenzie/companyproperties/72-iconacasa-milano-stazione-centrale,4.6,27.0,it
Agenzia Immobiliare Tempocasa Milano - Garibaldi/Isola,"Via Pietro Borsieri, 22, 20159 Milano MI, Italia",+39 02 668 8642,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/283-milano-garibaldiisola,4.8,263.0,it
Della Scala Immobiliare,"Via Luigi Porro Lambertenghi, 24, 20159 Milano MI, Italia",+39 02 4979 0546,http://www.immobiliaredellascala.it/,4.9,43.0,it
Studio immobiliare Loreto,"Viale Brianza, 8, 20127 Milano MI, Italia",+39 02 3966 6144,http://www.studioimmobiliareloreto.it/,4.8,70.0,it
Immobiliare Pasteur Milano Pasteur Milano re srl,"Vle Andrea Doria, 31, 20124 Milano MI, Italia",+39 02 4963 0479,http://www.immobiliarepasteur.it/,4.7,38.0,it
Agenzia Immobiliare Tempocasa Milano - Stazione Centrale,"Via Melchiorre Gioia, 125, 20125 Milano MI, Italia",+39 342 164 9966,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/295-milano-stazione-centrale,4.0,4.0,it
Prima Classe servizi immobiliari,"P.zza Cincinnato, 4, 20124 Milano MI, Italia",+39 02 6707 7583,http://www.gruppoprimaclasse.it/,4.2,56.0,it
Novezeronove srl,"Via Vittor Pisani, 13, 20124 Milano MI, Italia",,,5.0,55.0,it
Glo Value Real Estate 卓世地产 (Ceo Yolanda Ding Immobiliare),"Via Luigi Settembrini, 50, 20124 Milano MI, Italia",+39 345 932 3824,https://glovaluerealestate.com/,5.0,98.0,it
Vogliocasa Milano Centrale,"Via Copernico, 30/A, 20125 Milano MI, Italia",+39 02 8354 9729,https://www.vogliocasamilano.it/index.php/vogliocasamilano/Agenzia/Centrale,4.4,37.0,it
Sabatini Mediazione Immobili,"Via Fabio Filzi, 11, 20124 Milano MI, Italia",+39 02 6269 4293,https://www.sabatinimediazioneimmobili.com/,4.2,10.0,it
Reale Milano - Agenzia immobiliare,"Piazza Città di Lombardia, 1, 20124 Milano MI, Italia",+39 351 924 8584,http://www.realemilano.it/,4.6,11.0,it
Nonsolocasa di Raffaello Cirrito,"Via Felice Casati, 21, 20124 Milano MI, Italia",+39 02 2952 9745,http://www.immobiliarenonsolocasa.it/,4.0,118.0,it
Agenzia Immobiliare Prime,"P.za XXV Aprile, 12, 20124 Milano MI, Italia",+39 02 659 5448,https://www.iad-italia.it/consulente-immobiliare/rosario.delle-stelle,4.4,21.0,it
Studio Altea Immobiliare,"Via Vittor Pisani, 6, 20124 Milano MI, Italia",+39 02 8089 8406,https://www.immobiliarealtea.it/,5.0,11.0,it
FRIMM - Polo Immobiliare Milano,"Via Soperga, 20124 Milano MI, Italia",+39 351 952 0070,http://www.poloimmobiliaremilano.it/,4.6,11.0,it
Agenzia immobiliare Iconacasa Milano Repubblica,"Via Felice Casati, 8, 20124 Milano MI, Italia",+39 02 4969 4354,https://www.iconacasa.com/index.php/agenzie/companyproperties/54-iconacasa-milano-repubblica,4.3,56.0,it
Centro Servizi Immobiliari - Agenzia immobiliare Milano,"Via Ugo Bassi, 18, 20159 Milano MI, Italia",+39 02 6990 0408,https://centroservizimmobiliari.com/,4.3,38.0,it
Studio Immobiliare - Tailor Made Milano,"Piazza IV Novembre, 4, 20124 Milano MI, Italia",+39 393 486 8039,https://immobiliaretailormade.it/,5.0,4.0,it
Immobiliare Classe A Milano,"Via Aldo Manuzio, 17, 20124 Milano MI, Italia",+39 02 8364 4548,https://www.immobiliareclassea.com/,5.0,8.0,it
Cirav - Milano Repubblica,"Piazza della Repubblica, 26, 20124 Milano MI, Italia",+39 349 343 4417,https://cirav.it/,4.6,72.0,it
HozyHome Immobiliare Milano,"Via Luigi Settembrini, 27, 20124 Milano MI, Italia",+39 02 8295 2091,http://wwe.hozyhome.net/,5.0,1.0,it
Studio Europeo Immobiliare (S.N.C.),"V. Roberto Lepetit, 3, 20124 Milano MI, Italia",+39 02 6707 2195,https://www.studioeuropeo.com/,3.5,14.0,it
Agenzia Immobiliare Tempocasa Milano - Farini,"Via Carlo Farini, 53, 20159 Milano MI, Italia",+39 02 6680 1918,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/292-milano-farini,4.8,261.0,it
Affitto Perfetto,"Via Luigi Galvani, 20124 Milano MI, Italia",+39 320 240 9465,https://www.youtube.com/channel/UCCMiEZ--xXIdMhbJ9627swQ,4.4,56.0,it
APM Immobiliare - Milano,"Via Luigi Galvani, 21, 20124 Milano MI, Italia",+39 02 9475 2287,http://www.apmimmobiliare.it/,4.3,18.0,it
Bankasa Milano Repubblica,"Via Luigi Settembrini, 30, 20124 Milano MI, Italia",+39 02 4863 4182,https://www.bankasa.it/le-nostre-sedi/milano-repubblica?CodAgenzia=MIC17,4.8,61.0,it
Agenzia Immobiliare Tempocasa Milano - Istria,"Via Veglia, 44, 20159 Milano MI, Italia",+39 02 6931 1003,http://www.tempocasamilanoistria.it/,4.8,322.0,it
VM Casa Agenzia Immobiliare,"Viale Monza, 23, 20125 Milano MI, Italia",+39 02 8219 6113,https://vmcasa.it/,4.8,37.0,it
TVGCASA,"Via Giulio e Corrado Venini, 21, 20127 Milano MI, Italia",+39 02 2851 0215,http://tvgcasa.it/,4.8,209.0,it
Tempocasa Milano - Varanini/NoLo,"Via Luigi Varanini, 11, 20127 Milano MI, Italia",+39 02 8492 3458,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/832-milano-varanininolo,4.8,191.0,it
Agenzia Immobiliare Tempocasa Milano - Loreto,"Viale Monza, 50, 20127 Milano MI, Italia",+39 338 121 5676,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/668-milano-loreto,5.0,8.0,it
CASA ITALIA Milano Loreto,"Via Privata dei Cybo, 5, 20127 Milano MI, Italia",+39 02 282 8926,http://www.casaitalia-immobiliare.it/,4.9,11.0,it
Agenzia Grimaldi Maggiolina,"Via Melchiorre Gioia, 131, 20125 Milano MI, Italia",+39 02 6748 1302,https://www.grimaldifranchising.it/agenzia/milano-maggiolina,4.8,46.0,it
Studio Tarsitano,"Via Casoretto, 7, 20131 Milano MI, Italia",+39 02 3966 6002,http://www.studiotarsitano.it/,4.7,174.0,it
"Studio Allegretti, Agenzia Immobiliare Milano","Viale Evaristo Stefini, 20, 20125 Milano MI, Italia",+39 02 655 1694,http://www.allegrettimmobili.it/,3.9,7.0,it
Expo Immobiliare,"Via Melchiorre Gioia, 141, 20125 Milano MI, Italia",+39 02 670 4974,https://www.expoimmobiliaremilano.it/,3.7,25.0,it
Affiliato Toscano Cagliero - Agenzia Immobiliare,"Via Giovanni Cagliero, 9, 20125 Milano MI, Italia",+39 02 3705 2954,https://www.toscano.it/comune-milano/cagliero#agenzia?utm_source=google&utm_medium=places&utm_campaign=Google%20My%20Business,4.3,104.0,it
Agenzia immobiliare Iconacasa Milano Istria,"Via Gioacchino Murat, 38, 20159 Milano MI, Italia",+39 02 9144 4200,https://www.iconacasa.com/index.php/agenzie/companyproperties/131-iconacasa-milano-istria,4.9,88.0,it
Fondocasa - Milano Loreto NoLo,"Via Giulio e Corrado Venini, Via Natale Battaglia, 35, 20127 Milano MI, Italia",+39 02 2611 6580,http://www.fondocasa.it/immobili.php?IDAGE=281,4.8,62.0,it
ProntoCasa,"Viale Monza, 68, 20127 Milano MI, Italia",+39 02 4548 4690,,4.3,96.0,it
Gestione Affitti Brevi Milano - The Rent Milano,"Via Gianfranco Zuretti, 61, 20125 Milano MI, Italia",+39 02 8239 7689,https://therentmilano.com/,5.0,142.0,it
Agenzia Immobiliare Studio Casa Milano,"Viale Lombardia, 64, 20131 Milano MI, Italia",+39 02 2614 5754,https://www.studiocasa.it/agenzia_scheda.aspx?id=164,4.2,17.0,it
Immobiliare Pianetacasa,"Via Airolo, 36, 20159 Milano MI, Italia",+39 02 608 1686,http://www.pianetacasaimmobiliare.it/,4.0,48.0,it
Agenzia Immobiliare Iconacasa Milano Casoretto,"Via Giovanni Ricordi, 32, 20131 Milano MI, Italia",+39 366 832 1259,https://www.iconacasa.com/,5.0,1.0,it
Abitare 24,"Via Vallazze, 84, 20131 Milano MI, Italia",+39 02 4946 1262,https://abitare24.com/,4.7,60.0,it
Agenzia Gabetti Loreto-Rovereto,"Viale Monza, 93, 20125 Milano MI, Italia",+39 02 2611 0227,https://www.gabetti.it/agenzia/milano-nolo-loreto,3.6,14.0,it
Casa Extra Milano,"Viale Ca' Granda, 2, 20162 Milano MI, Italia",+39 02 8736 9764,http://www.casaextramilano.it/,5.0,5.0,it
hi casa Immobiliare,"Via Copernico, 38, 20125 Milano MI, Italia",+39 351 967 7099,http://www.hi-casa.com/,4.2,6.0,it
Immobili e dimore,"Via Taormina, 2, 20125 Milano MI, Italia",+39 02 6680 0481,http://www.immobiliedimore.com/,3.4,13.0,it
Joincasa srl,"Via Copernico, 38, 20125 Milano MI, Italia",+39 02 3031 6788,http://www.joincasa.it/,4.9,27.0,it
Volpi Case s.r.l.,"Via Giovanni Cagliero, 9B, 20125 Milano MI, Italia",+39 02 6707 1616,http://volpicase.it/,3.6,22.0,it
Extracasa.it,"Corso Buenos Aires, 92, 20131 Milano MI, Italia",,http://www.extracasa.it/,4.0,84.0,it
HOME EXPERIENCE SRL,"sede legale Viale Rodi 85 Milano, sede operativa, Viale Fulvio Testi, 59, 20126 Cinisello Balsamo MI, Italia",+39 351 789 0804,http://www.home-experience.it/,4.9,36.0,it
Fondocasa Milano Testi,"Viale Fulvio Testi, 82, 20126 Milano MI, Italia",+39 02 9867 0158,https://www.fondocasa.it/immobili.php?IDAGE=876,4.9,33.0,it
Fondocasa Gorla Precotto,"Viale Monza, 233, 20126 Milano MI, Italia",+39 02 9176 2711,http://www.fondocasa.it/minisiti/sito_agenzia.php?IDAGE=810,4.4,44.0,it
Affiliato Tecnorete Suzzani Immobili S.A.S.,"Viale Giovanni Suzzani, 19, 20162 Milano MI, Italia",+39 02 8702 1386,https://milano14.tecnorete.it/,4.9,108.0,it
Servizi Casa 2000,"Viale Monza, 222, 20128 Milano MI, Italia",+39 02 255 2700,http://www.servizicasa2000.it/,4.4,45.0,it
Affiliato Tecnocasa Immobiliare Bicocca - Sarca S.A.S.,"Viale Sarca, 189, 20126 Milano MI, Italia",+39 02 8706 3170,https://milano64.tecnocasa.it/,4.9,131.0,it
Red Bricks,"Viale Monza, 241, 20126 Milano MI, Italia",+39 02 2571 4288,https://magazine.redbricksagency.it/,4.3,6.0,it
MCM IMMOBILI MILANO,"Via Privata Stefanardo da Vimercate, 19, 20128 Milano MI, Italia",+39 02 3983 3201,http://www.mcmimmobilimilano.com/,3.8,13.0,en
Totem Immobiliare srl,"Via Giacomo Leopardi, 36, 20099 Sesto San Giovanni MI, Italia",+39 02 2247 0100,https://www.totemsrl.org/,4.6,64.0,it
Agenzia Immobiliare Iconacasa Milano Turro,"Via Policarpo Petrocchi, 21, 20127 Milano MI, Italia",,https://www.iconacasa.com/,5.0,11.0,it
Agenzia immobiliare - 4 Real Estate,"Via Salvatore Pianell, 32, 20125 Milano MI, Italia",,https://www.4realestate.it/,,,it
Gastone Immobiliare Milano,"Via Bernardo Rucellai, 37, 20126 Milano MI, Italia",+39 02 3626 9661,https://gastonedipaola.it/,3.0,6.0,it
SQM Real Estate,"Viale Monza, 270, 20126 Milano MI, Italia",+39 02 7601 8484,https://www.sqmre.it/,,,it
ProgettoCasa,"Via Aristotele, Via Privata Pirano, 15, 20128 Milano MI, Italia",+39 02 3675 0120,http://www.progettocasa-milano.it/,3.5,21.0,en
Milano,"Via Monte S. Gabriele, 20127 Milano MI, Italia",,,5.0,1.0,it
Agenzia immobiliare Radovix Immobiliare s.a.s.,"Viale Lombardia, 32, 20131 Milano MI, Italia",+39 02 7063 8434,https://radovix.com/,4.4,126.0,it
CFC Immobiliare No.Lo,"Viale Monza, 18, 20127 Milano MI, Italia",+39 392 070 0977,https://www.cfcimmobiliare.it/,5.0,12.0,it
Agenzia immobiliare Best House Milano,"Via Vallazze, 91, 20131 Milano MI, Italia",+39 02 8457 9455,http://www.besthouseimmobiliare.it/,4.7,161.0,it
Agenzia Immobiliare - Toscano NoLo,"Via Giulio e Corrado Venini, 34, 20127 Milano MI, Italia",+39 340 852 2664,https://www.toscano.it/comune-milano/nolo,5.0,7.0,it
Agenzia immobiliare Best House Immobiliare Milano,"Via Ronchi, 39, 20134 Milano MI, Italia",+39 02 8457 9455,http://www.besthouseimmobiliare.it/,4.9,403.0,it
Studio Loreto S.A.S.,"Viale Brianza, 19, 20127 Milano MI, Italia",+39 02 9476 5171,,5.0,2.0,it
GenesiCase - Agenzia Immobiliare a Milano,"Via Renato Fucini, 20, 20133 Milano MI, Italia",+39 345 453 0259,http://www.genesicase.it/,4.8,38.0,it
RE/MAX Associati Real Estate,"Viale Gran Sasso, 31, 20131 Milano MI, Italia",+39 02 6698 2222,https://www.associatire.it/,4.6,75.0,it
ONE REAL ESTATE MILANO,"Via Francesco Denti, 1, 20133 Milano MI, Italia",+39 02 749 2572,https://linktr.ee/one_real_estate,5.0,93.0,it
Agenzia Immobiliare Tempocasa Milano - Città Studi/Pacini,"Via Giovanni Pacini, 66, 20131 Milano MI, Italia",+39 02 7060 5121,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/40-milano-citta-studipacini,4.9,1191.0,it
Studio Venini di Scatone Silvana,"Via Giulio e Corrado Venini, 24, 20127 Milano MI, Italia",+39 02 2682 8988,http://www.studiovenini.it/,4.4,14.0,it
Mondani Immobiliare,"Via Enrico Nöe, 2, 20133 Milano MI, Italia",+39 02 2024 0283,http://www.immobiliaremondani.it/,4.9,115.0,it
Agenzia Immobiliare Tempocasa Milano - Udine,"Via Ronchi, 39, 20132 Milano MI, Italia",+39 02 2159 7591,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/280-milano-udine,4.8,235.0,it
CheCasa Immobiliare,"Via Padova, 51, 20127 Milano MI, Italia",+39 02 9109 2979,http://www.checasa.net/,4.0,57.0,it
Immobiliare Virga,"Via Antonio Grossich, 15, 20131 Milano MI, Italia",+39 02 7060 3515,http://www.immobiliarevirga.it/,4.8,105.0,it
Less Is More Immobiliare,"Via dei Transiti, 20, 20127 Milano MI, Italia",+39 02 9166 1960,http://www.lessismoreimmobiliare.com/web/,5.0,1.0,it
Agenzia Immobiliare Tempocasa Milano - Città Studi/Porpora,"Piazza Piero Gobetti, Via Nicola Antonio Porpora, 2, 20131 Milano MI, Italia",+39 02 2668 1277,https://tempocasa.it/it/agenzie-immobiliari/milano/milano/278-milano-citta-studiporpora,4.8,327.0,it
Agenzia immobiliare Iconacasa Milano Udine,"Via Ronchi, 33, 20134 Milano MI, Italia",+39 392 899 8576,https://www.iconacasa.com/,5.0,96.0,it
Gaiezza Real Estate,"Via Filippino Lippi, 17, 20131 Milano MI, Italia",+39 02 4946 0659,https://gaiezzarealestate.it/,4.8,88.0,it
Immobiliare ReStart Milano,"Via Francesco Redi, 25, 20129 Milano MI, Italia",+39 02 5964 2075,https://www.immobiliare.it/agenzie-immobiliari/382043/restart-milano/,5.0,50.0,it
Facile Immobiliare - Milano (Città Studi),"Via Giovanni Bottesini, 7, 20131 Milano MI, Italia",+39 800 202 222,http://facileimmobiliare.it/,4.2,97.0,it
Agenzia immobiliare Iconacasa Milano Città Studi,"Via Filippino Lippi, 10, 20131 Milano MI, Italia",+39 02 4978 8864,https://www.iconacasa.com/index.php/agenzie/companyproperties/119-iconacasa-milano-citt%C3%A0-studi,5.0,20.0,it
Pindaro Immobiliare Srl,"Via Socrate, 26, 20128 Milano MI, Italia",+39 02 3658 7010,,5.0,2.0,it
