,name,address,maps_phone,url,rating,reviews_count,language,comment,business_status,types,zip_code,phone_1,phone_2,e-mail_1,e-mail_2,message
309,Hola Reality,"Carrer de Diego Salvà Lezaún, 2, 07181 Calvià, Illes Balears, España",640816932,https://www.holareality.com/,5.0,13.0,es,Google reviews: 5* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
310,Porta Mallorquina Real Estate Santa Ponsa,"Carrer de Son Thomàs, 2, 07183 Calvià, Illes Balears, España",971711228,https://www.porta-mallorquina.de/suedwest-santa-ponsa/,4.5,8.0,de,Google reviews: 4.5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7183.0,,,,,
311,Calvià Properties,"Carrer Saragossa, 1, 07181 Calvià, Illes Balears, España",971097875,http://calviaproperties.com/,4.8,22.0,en,Google reviews: 4.8* / 22,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
312,Mallorca Service Center,"Poligono son Bugadelles, Mar Mediterraneo 59 local 8, 07180 Santa Ponsa, Illes Balears, España",971686836,http://www.mallorca-servicecenter.com/,5.0,7.0,es,Google reviews: 5* / 7,OPERATIONAL,"('real_estate_agency', 'sports_activity_location', 'point_of_interest', 'establishment')",7180.0,,,,,
313,Montfair Estates,"Gran Via Puig des Castellet, 1, 07180 Santa Ponça, Illes Balears, España",871046271,https://www.montfairestates.com/,5.0,13.0,en,Google reviews: 5* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7180.0,,,,,
314,First Balear Luxury Real Estate By Toni Da Silva,"Avinguda del Rei Jaume I, 65, 07180 Santa Ponça, Illes Balears, España",,http://www.tonidasilva-mallorcaimmobilien.com/,3.1,17.0,es,Google reviews: 3.1* / 17,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",7180.0,,,,,
315,Steffek und Partner,"Av. son Pillo, 2, 6, 07180 Santa Ponça, Illes Balears, España",639872689,https://www.sp-mallorca.com/,4.7,13.0,de,Google reviews: 4.7* / 13,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7180.0,,,,,
316,Just Belavent,"Av. Blai Bonet, 8, 07180 Santa Ponça, Illes Balears, España",664886046,http://www.justbelavent.com/,5.0,15.0,en,Google reviews: 5* / 15,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7180.0,,,,,
317,Mallorca Sol Properties,"Carrer de les Sirenes, 30, 07181 Cala Vinyes, Illes Balears, España",639204171,http://www.mallorcasolproperties.com/,5.0,22.0,es,Google reviews: 5* / 22,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
318,Berkshire Hathaway HomeServices Nova Mallorca ( 07181 ),"Carrer Benito Jerónimo Feijóo, 13, Local 9, 07181 Calviá, Illes Balears, España",605944852,https://www.bhhsmallorca.com/,4.8,24.0,es,Google reviews: 4.8* / 24,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
319,Gestpropiedad-Cas Català,"Ctra. Andratx, 2, local 5, 07181 Cas Català, Illes Balears, España",871620777,https://www.gestpropiedad.com/cascatala,4.8,43.0,ca,Google reviews: 4.8* / 43,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
320,Coastal Properties Mallorca,"Av. de la Platja, 5, 07181 Palmanova, Illes Balears, España",971681930,https://www.coastalpropertiesmallorca.com/,4.0,15.0,es,Google reviews: 4* / 15,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
321,Homeseeker Mallorca,"Ctra. Andratx, 2, 07181 Cas Català, Illes Balears, España",971937262,http://www.homeseekermallorca.com/,4.2,67.0,en,Google reviews: 4.2* / 67,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
322,The Mallorca Deal,"Plaça de Portals, 3, local 4, 07181 Portals Nous, Illes Balears, España",693516446,http://www.themallorcadeal.com/,4.1,14.0,es,Google reviews: 4.1* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
323,Engel & Völkers Portals,"Carrer Benito Jerónimo Feijóo, 10, 07181 Portals Nous, Illes Balears, España",971676836,https://www.engelvoelkers.com/es/en/shops/portals,4.5,43.0,es,Google reviews: 4.5* / 43,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
324,First Mallorca Puerto Portals,"Puerto Portals, Local 82, 83, 07181 Portals Nous, Illes Balears, España",871006500,http://www.firstmallorca.com/,5.0,24.0,es,Google reviews: 5* / 24,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
325,KENSINGTON Finest Properties International  ( 07181 ),"Ma-1, 32, Local 2, 07181 Portals Nous, Illes Balears, España",971680476,https://kensington-portals.com/,5.0,13.0,de,Google reviews: 5* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
326,Heritage Homes Mallorca,"Ma-1, 32, Local 5, 07181 Portals Nous, Illes Balears, España",686121959,https://www.heritagehomesmallorca.com/,5.0,6.0,en,Google reviews: 5* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
327,Imperial Properties Portals Nous,"Ctra. Andratx, 35, 07181 Portals Nous, Illes Balears, España",871153548,http://www.imperial-properties.com/,5.0,6.0,en,Google reviews: 5* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
328,Lifestyle Properties ,"Carrer d'en Blanes, 1, 07181 Portals Nous, Illes Balears, España",971675035,https://lifestyle-propertiesmallorca.com/,3.9,9.0,es,Google reviews: 3.9* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
329,Bconnected ,"Plaça Espanya, 3, 07181 Portals Nous, Illes Balears, España",971221066,https://bconnectedmallorca.com/es/,4.2,39.0,en,Google reviews: 4.2* / 39,OPERATIONAL,"('real_estate_agency', 'consultant', 'general_contractor', 'point_of_interest', 'establishment')",7181.0,,,,,
330,Nash Homes Mallorca,"by taxis, first floor, Plaça de Portals, 3, local 7, 07181 Portals Nous, Illes Balears, España",971675969,https://www.nashhomesmallorca.com/,3.5,8.0,es,Google reviews: 3.5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
331,Administraciones Calvia S.L.,"Carrer Voranova, 10, Local 6, 07181 Palmanova, Illes Balears, España",971681101,http://www.admincalvia.com/,3.8,20.0,es,Google reviews: 3.8* / 20,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
332,Mallorca Agent ,"Passeig Illetes, 4, local 6, 07181 Illetes, Illes Balears, España",634334277,http://www.mallorcaagent.com/,5.0,18.0,de,Google reviews: 5* / 18,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7181.0,,,,,
333,AVANTI! IMMOBILIEN,"Carrer Mireia, 20 E, 07183 Costa de la Calma, Illes Balears, España",971694279,http://immoavanti.com/,4.3,6.0,es,Google reviews: 4.3* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7183.0,,,,,
334,NOVOFORMA Construcciones,"Carrer de la Mar Mediterrània, 8, 07180 Calvià, Illes Balears, España",971691380,http://novoforma.net/,4.1,20.0,es,Google reviews: 4.1* / 20,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'general_contractor', 'establishment')",7180.0,,,,,
335,Mallorca Urban Group Real Estate,"Avinguda Príncep d'Espanya, 4A, 07400 Alcúdia, Illes Balears, España",699227286,https://www.mallorcaurbangroup.com/%20https://www.mallorcaurban.group/,4.3,29.0,es,Google reviews: 4.3* / 29,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7400.0,,,,,
336,GestPropiedad Blanquerna,"C. de Blanquerna, 57, Nord, 07003 Palma, Illes Balears, España",600886384,https://www.gestpropiedad.com/,4.8,26.0,es,Google reviews: 4.8* / 26,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7003.0,,,,,
337,Inmo-working Bonafinca,"Pg. de Mallorca, 36, Centre, 07012 Palma, Illes Balears, España",971100080,https://bonafinca.com/,4.7,15.0,es,Google reviews: 4.7* / 15,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7012.0,,,,,
338,Queen Mallorca Real Estate,"Carrer de Pascual Ribot, 15, 07011 Palma, Illes Balears, España",682526247,http://www.queenmallorca.es/,5.0,10.0,es,Google reviews: 5* / 10,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7011.0,,,,,
339,Nova Gestio Inmobiliaria,"Rambla del Rei en Jaume, 11, bajos, 07500 Manacor, Illes Balears, España",607820315,https://www.novagestioinmobiliaria.com/,4.8,150.0,en,Google reviews: 4.8* / 150,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,,,,,
340,BlauMallorca,"Plaça del Rector Rubí, 6, 07500 Manacor, Illes Balears, España",659075326,http://blaumallorca.com/,4.2,56.0,es,Google reviews: 4.2* / 56,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,,,,,
