name,address,maps_phone,url,rating,reviews_count,language,comment,business_status,types,zip_code,phone_1,phone_2,e-mail_1,e-mail_2,message
Bram Servicios Inmobiliarios S L,"Carrer de la Vénda de Morna, 1, 07850 Sant Carles de Peralta, Illes Balears, España",+34971335578,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7850.0,,,,,error:no contact info found
AVan Servicios Inmobiliarios Ibiza,"Sa Corbeta, 07800 Ibiza, Illes Balears, España",+34660185089,,1.0,1.0,es,Google reviews: 1* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,error:no contact info found
EASY COSTA Houses and Boats,"Avinguda de Cala Llenya, 07850 Cala Llenya, Illes Balears, España",+34617184167,,1.0,3.0,es,Google reviews: 1* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7850.0,,,,,error:no contact info found
Infinity 8 Real Estate,"Pol 26, Parcela 71, 07819 Santa Gertrudis de Fruitera, Illes Balears, España",,https://infinity8realestate.com/,5.0,1.0,de,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7819.0,+41766471562,+34711019192,francesco@infinity8realestate.com,info@infinity8realestate.com,success
Atzaró Ibiza Villas,"Carrer de la Vénda des Poble, 6, 07814 Santa Gertrudis de Fruitera, Illes Balears, España",+34971594488,http://www.atzaroibizavillas.com/,4.9,11.0,es,Google reviews: 4.9* / 11,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7814.0,,,,,error:no contact info found
The Agency Ibiza,"Carrer Venda de Fruitera, 11, 07814 Santa Gertrudis de Fruitera, Illes Balears, España",,http://www.theagencyibiza.com/,4.8,4.0,en,Google reviews: 4.8* / 4,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7814.0,+34971197747,,info@theagencyibiza.com,,success
Idyllic Ibiza,"Calle Paseo de Santa Gertrudis, 7, 07814 Santa Gertrudis de Fruitera, Illes Balears, España",+34627010861,http://www.idyllicibiza.com/,5.0,2.0,es,Google reviews: 5* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7814.0,,,,,error:no contact info found
Bracamonte & Mühlberger,"Carrer de la Vénda des Poble, 7, 07814 Santa Gertrudis de Fruitera, Illes Balears, España",+34971335787,,4.0,1.0,ca,Google reviews: 4* / 1,OPERATIONAL,"('real_estate_agency', 'finance', 'general_contractor', 'consultant', 'point_of_interest', 'establishment')",7814.0,,,,,error:no contact info found
Can Ibiza,"Paseo de Santa Gertrudis, 7, 07814 Santa Gertrudis de Fruitera, Illes Balears, España",,http://www.canibiza.com/,5.0,9.0,es,Google reviews: 5* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7814.0,+34654975906,,,,success
Can Villas,"Carrer Venda de Can Llàtzer, 9, local 2B, 07814 Santa Gertrudis de Fruitera, Illes Balears, España",,http://canvillas.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7814.0,+34654975906,,,,success
ZAN ibiza real estate,"Calle Paseo de Santa Gertrudis, 7, 07814 Santa Gertrudis de Fruitera, Illes Balears, España",,http://www.zanibiza.com/,4.7,12.0,en,Google reviews: 4.7* / 12,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7814.0,+34638711355,,,,success
Mimax Group Ibiza,"Carretera San Miguel a, Ctra. de Santa Gertrudis a Sant Llorenç, Km 3, 200, 07814 Santa Eulalia del Río, Illes Balears, España",,http://mimaxgroupibiza.com/,5.0,2.0,es,Google reviews: 5* / 2,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",7814.0,+34633134909,,Info@groupmimax.com,,success
Fantastic Frank Ibiza,"Carrer de la Vénda des Poble, 6, 07814 Santa Gertrudis de Fruitera, Illes Balears, España",,https://www.fantasticfrank.com/ibiza,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7814.0,+34646834035,+34608001607,ibiza@fantasticfrank.com,izabela@fantasticfrank.com,success
Ronin Propiedades,"Carrer Venda de Can Llàtzer, 07814 Santa Gertrudis de Fruitera, Illes Balears, España",+34971334260,,,,ca,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7814.0,,,,,error:no contact info found
Ferienhaus & Finca by Ibiza Haus,"Calle Venda des Poble 6 Apt.56 C/O Arno Lippert, 07814 Santa Gertrudis de Fruitera, Illes Balears, España",,https://www.ferienhaus-ibiza.de/,,,de,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7814.0,+34871150499,,,,success
Amproperties ibiza ( 07814 ),"Carrer Venda de sa Picassa, 10, 07814 Santa Gertrudis de Fruitera, Illes Balears, España",+34657130098,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7814.0,,,,,error:no contact info found
Bmamba Ibiza,,,https://www.bmambaibiza.com/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'establishment')",,+34617921289,,info@bmambaibiza.com,,success
Ibicamper,"Carrer Vicente Marí Mayans, 2, 07813 Puig d'en Valls, Illes Balears, España",+34661166852,https://www.yescapa.es/campers/60217,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7813.0,,,,,error:no contact info found
Ibiza Local,"Av. 8 d'Agost, 23, 07800 Eivissa, Illes Balears, España",,https://www.ibizalocal.es/,5.0,16.0,it,Google reviews: 5* / 16,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,+34633202694,,info@ibizalocal.es,,success
VIV IBIZA VILLAS,"Av. 8 d'Agost, 5, 4A, 07800 Eivissa, Illes Balears, España",,https://www.vivibiza.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=13897858162519442766,5.0,5.0,es,Google reviews: 5* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,+34626668921,,solutions@vivibiza.com,,success
Ibiza Pop Up Villas,"Av. 8 d'Agost, 07800 Eivissa, Illes Balears, España",,http://ibizapopupvillas.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'consultant', 'general_contractor', 'point_of_interest', 'establishment')",7800.0,+34610742530,,hola@ibizapopupvillas.com,inmodesk771@gmail.com,success
BitHome Ibiza,"C. de sa Corbeta, 1, 07800 Eivissa, Illes Balears, España",+34636755324,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,error:no contact info found
Ibiza Elite Properties,"Carrer de la Pau, 2, 07830 Eivissa, Illes Balears, España",+34639239299,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'consultant', 'general_contractor', 'point_of_interest', 'establishment')",7830.0,,,,,error:no contact info found
IBIZA DEL SOL REAL ESTATE S.L. ( 07800 ),"Avenida 8 de Agosto, nº 9, Bajos, Edificio los Girasoles, Bloque I, Entrada por Avenida de Sant Joan, nº20, junto al Leroy Merlin, 07800 Eivissa, Illes Balears, España",+34971124541,http://ibizadelsol.com/,2.5,2.0,es,Google reviews: 2.5* / 2,OPERATIONAL,"('real_estate_agency', 'corporate_office', 'point_of_interest', 'establishment')",7800.0,,,,,error:no contact info found
Ibiza Global Services,"Av. 8 d'Agost, 32, 07800 Eivissa, Illes Balears, España",+34971199620,http://ibizaglobalservices.es/,4.0,9.0,es,Google reviews: 4* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,+3434620986304,,,,success
Views of Ibiza Real Estate ( 07800 ),"Av. 8 d'Agost, 39, 07800 Eivissa, Illes Balears, España",+34871573002,,5.0,1.0,en,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,error:no contact info found
Ibiza Residency,"Calle Historiador Joan Mari Cardona, 6, bajos, 07800 Eivissa, Illes Balears, España",,https://www.ibizaresidency.com/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,+34663035454,,info@ibizaresidency.com,,success
VILLA COLLECTION IBIZA LUXURY REAL ESTATE,"Carrer Brasil, 14, 07813 Puig d'en Valls, Illes Balears, España",,http://villacollectionibiza.com/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7813.0,+34633142486,+34919018365,,,success
Sarana Ibiza,"Passeo Juan Carlos I, 9, 07800 Eivissa, Illes Balears, España",+34675647566,https://saranaibiza.com/,5.0,3.0,es,Google reviews: 5* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,error:no contact info found
Spain Sotheby's International Realty  ( 07800 ),"Passeig Joan Carles I, 9, local 9 (Edificio Sarana, 07800 Eivissa, Illes Balears, España",+34871183129,https://www.spain-sothebysrealty.com/,4.4,7.0,en,Google reviews: 4.4* / 7,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",7800.0,+34919041929,,,,success
HOMEBOOKER Ibiza,"Carrer Vicente Marí Mayans, 86, 07800 ibiza, Illes Balears, España",,https://home-booker.com/fr/baleares/ibiza,,,fr,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,+33458101007,,,,success
D-Office Real Estate,"Camino Viejo de Jesús, Av. 8 d'Agost, 31 Esquina, Local 2, 07800 Eivissa, Illes Balears, España",,https://www.dofficerealestate.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,+34645879262,+34678544291,info@dofficerealestate.com,,success
RESIDENCIAL ES VIVER PARK,"Av. 8 d'Agost, 32, 07800 Eivissa, Illes Balears, España",+34971199620,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,error:no contact info found
Rooms4Workers,"C/ d'es Raspallar, Ctra. N, 2, 07800 Eivissa, Illes Balears, España",+34611262156,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,error:no contact info found
Ibiza Fusion Houses,"Av. 8 d'Agost, 07800 Eivissa, Illes Balears, España",+34619034888,,3.0,2.0,es,Google reviews: 3* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,error:no contact info found
"La Casa De Susana, Ibiza",,+34676671258,https://www.lacasadesusana.es/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,error:no contact info found
Huspy,"Av. 8 d'Agost, 31, 07800 Eivissa, Illes Balears, España",+34603377439,https://www.huspy.es/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,+34919039193,,,,success
Ibiza Viva Properties,"San Antonio , 4, 1º, 07819 Puig Den Valls / Santa Eulalia, Illes Balears, España",+34971194045,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",7819.0,,,,,error:no contact info found
Unik Ibiza Real Estate,"Av. 8 d'Agost, 32, 07800 Eivissa, Illes Balears, España",,http://www.unikibiza.com/,5.0,15.0,en,Google reviews: 5* / 15,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,+34971508050,+34682329046,unik@unikibiza.com,,success
IBIZABOATS&HOUSES,"Passeig Joan Carles I, 1º, 07800 Eivissa, Illes Balears, España",+34606592373,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'car_rental', 'point_of_interest', 'establishment')",7800.0,,,,,error:no contact info found
ExclusiveIbiza4u,"5-7Calle de s'Hort de sa Fruta, Ikebana Building, 07800 Ibiza, Illes Balears, España",+34607827637,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,error:no contact info found
Airh Inversiones Sl,"Calle Historiador Joan Mari Cardona, 8, 07800 Eivissa, Illes Balears, España",+34971315511,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,,,,,error:no contact info found
Ibiza Key,"Carrer del Pedrer, 07814, Illes Balears, España",,http://www.ibizakey.com/,4.9,43.0,es,Google reviews: 4.9* / 43,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7814.0,+34616544637,,hello@ibizakey.com,,success
HOMZ Agency,"Carrer del Pedrer, 4, 07814 Santa Eulària des Riu, Illes Balears, España",,https://www.homzagency.com/,5.0,4.0,en,Google reviews: 5* / 4,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7814.0,+34655313599,+31614942259,robin@homzagency.com,adrianna@homzagency.com,success
VAMOS IBIZA,"Carr. Sta. Eulària, 293, 07819 Ca Na Negreta, Illes Balears, España",,http://www.vamos-ibiza.com/,5.0,26.0,es,Google reviews: 5* / 26,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7819.0,+34610535915,+653586217,ibiza.vamos@gmail.com,,success
Inmobiliaria en Ibiza - BST ( 07849 ),"Camí de Missa, 34, 07849 Santa Eulària des Riu, Illes Balears, España",+34644363116,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7849.0,,,,,error:no contact info found
Eivigestión Inmobiliaria,,+34680966970,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,error:no contact info found
REH! Real Estate Hotelero,"Carrer del Pedrer, 4, 07814 Santa Eulària des Riu, Illes Balears, España",+34643688584,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7814.0,,,,,error:no contact info found
Luxinmo Ibiza,"Avinguda Isidor Macabich, 1, Local 1, 07816 Sant Rafel, Illes Balears, España",,https://www.luxinmo.com/region-ibiza/map,5.0,4.0,es,Google reviews: 5* / 4,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7816.0,+34965049767,+34971772193,altea@luxinmo.com,ibiza@luxinmo.com,success
Terrenalia Real Estate ,"Passeig de la Pau 4, 3-1 Edif Guash, Escalera C, Passeig de la Pau, 4, Local 1, 07840 Santa Eulària des Riu, Illes Balears, España",+34971306784,http://terrenalia.com/,4.4,28.0,es,Google reviews: 4.4* / 28,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7840.0,+34673648008,,,,success
Alfa Ibiza Isla,"C/ de Molins de Rei, 8, 07840 Santa Eulària des Riu, Illes Balears, España",,http://www.alfaibizaisla.com/,4.7,89.0,es,Google reviews: 4.7* / 89,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7840.0,+34658673341,+34682451441,,,success
Paradise Inmo Real Estate,"Carrer de Sant Josep, 42, 07840 Santa Eulària des Riu, Illes Balears, España",+34871537895,http://www.paradiseinmo.es/,4.5,39.0,es,Google reviews: 4.5* / 39,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7840.0,,,,,error:no contact info found
Views of Ibiza Real Estate ( 07849 ),"Carrer ses Dàlies, 39, 07849 Siesta, Illes Balears, España",+34871573002,,5.0,2.0,es,Google reviews: 5* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7849.0,,,,,error:no contact info found
TERRAPARTNER,"Carrer Salvador Camacho, 9, 07840 Santa Eulària des Riu, Illes Balears, España",+34971336297,,5.0,3.0,de,Google reviews: 5* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7840.0,,,,,error:no contact info found
Loyal Ibiza,"Calle Del Río 35 2, 6, 07840 Santa Eulialia, Illes Balears, España",+34654812985,,5.0,1.0,en,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7840.0,,,,,error:no contact info found
Rivas Real Estate Ibiza,"Carrer José Guasch Vich, 17, 07840 Santa Eulària des Riu, Illes Balears, España",,https://www.rivasibiza.com/,5.0,6.0,es,Google reviews: 5* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7840.0,+34680973923,,,,success
Grupo Ambar Inmobiliaria y promotora en Ibiza,"Carrer Isidor Macabich, 12, 07840 Santa Eulalia del Río, Illes Balears, España",+34971338229,https://www.ambaribiza.com/,4.0,10.0,es,Google reviews: 4* / 10,OPERATIONAL,"('real_estate_agency', 'finance', 'general_contractor', 'consultant', 'point_of_interest', 'establishment')",7840.0,+34673416601,+34651909482,info@ambaribiza.com,jjimenez@ambaribiza.com,success
ZENITH HOME GROUP IBIZA,"passage de la pau, 1, Bloque C, 07840 Santa Eulalia del Río, Illes Balears, España",,https://www.zenithomegroup.com/,5.0,3.0,es,Google reviews: 5* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7840.0,+34646422358,,sales@zenithomegroup.com,,success
Ibiza Roca Llisa Real Estate,"Avinguda del Golf, s/n, 07819 Roca Llisa, Illes Balears, España",+34666681785,https://ibizarocallisa.com/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7819.0,,,,,error:no contact info found
Tanit Villas,"Apartado de correo, 226, 07840 Santa Eulalia del Río, Illes Balears, España",+34971319459,,3.0,1.0,es,Google reviews: 3* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7840.0,,,,,error:no contact info found
Manuel Castellano Ibiza,,+34603647292,http://www.mcibiza.pro/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'consultant', 'establishment')",,,,,,error:no contact info found
BERG & BROWN,"Avinguda Isidor Macabich, 1, 07816 Sant Rafel, Illes Balears, España",+34667002798,,5.0,4.0,es,Google reviews: 5* / 4,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7816.0,,,,,error:no contact info found
Sun Sea & Sand,"Carrer Bienvenida, 199, 07819 Can Furnet, Illes Balears, España",+34606717202,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7819.0,,,,,error:no contact info found
Ibiza Properties Real Estate,"Carrer Pintors Puget, 16, 07840 Santa Eulària des Riu, Illes Balears, España",,http://www.ibzproperties.com/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7840.0,+34649479969,+34696241119,,,success
Villa Contact Ibiza ,"Passeig de s'Alamera, 14, 07840 Santa Eulària des Riu, Illes Balears, España",+34971330374,http://www.villacontact.com/,5.0,22.0,es,Google reviews: 5* / 22,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7840.0,,,,,error:no contact info found
Isoba Ibiza S.L,"Calle Can Parent, 9, 9 0, 07816 Sant Rafel, Illes Balears, España",+34971198511,,1.0,1.0,es,Google reviews: 1* / 1,OPERATIONAL,"('real_estate_agency', 'furniture_store', 'home_improvement_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment')",7816.0,,,,,error:no contact info found
GZ Ibiza Properties,,,https://www.gzibizaproperties.com/,5.0,15.0,es,Google reviews: 5* / 15,OPERATIONAL,"('real_estate_agency', 'establishment')",,+34602423394,,,,success
Román Fortunato Real Estate & Concierge,"Carretera d'Eivissa a Sant Josep, km 2, 1, 07817 Sant Jordi de ses Salines, Illes Balears, España",,https://romanfortunato.com/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7817.0,+34689702626,,office@romanfortunato.com,,success
iad Cesibel Albagli,,,https://www.cesibelrealestate.com/,5.0,3.0,es,Google reviews: 5* / 3,OPERATIONAL,"('real_estate_agency', 'establishment')",,+34665386293,,cesibel.albagli@iadespana.es,,success
Paloma Real Estate,,,https://www.palomarealestate.es/,1.8,5.0,es,Google reviews: 1.8* / 5,OPERATIONAL,"('real_estate_agency', 'establishment')",,+34644427900,,Cristinapaloma@cristinapaloma.com,,success
Proporcion Aurea Ibiza S L,"Calle Josep Planells Bonet, 3, 07816 Sant Rafel, Illes Balears, España",+34971078873,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7816.0,,,,,error:no contact info found
Villas Ibiza Spain,,,https://www.villasibizaspain.com/,5.0,10.0,es,Google reviews: 5* / 10,OPERATIONAL,"('real_estate_agency', 'establishment')",,+34633934968,,info@villasibizaspain.com,,success
Durendesa Inmobiliaria IBIZA,,+34971778238,https://www.durendesa.com/inmobiliaria-ibiza,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",,+34971906068,,info@durendesa.com,,success
Id Ibiza Inmobiliaria,,,http://www.idibizaestates.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'establishment')",,+34633046729,,info@idibizaestates.com,,success
Homeclub Ibiza,"Carretera Ibiza, 7P, 07817 Ibiza, Illes Balears, España",,https://www.homeclub.com/,4.8,32.0,es,Google reviews: 4.8* / 32,OPERATIONAL,"('real_estate_agency', 'lodging', 'point_of_interest', 'establishment')",7817.0,+34911438350,,reservations@homeclub.com,help@homeclub.com,success
Inmobiliaria Juan José Ribas,"Carrer d'Extremadura, 1, Bajos, 07800 Eivissa, Illes Balears, España",+34971310808,http://www.inmobiliariaibiza.com/,3.8,5.0,es,Google reviews: 3.8* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,0034971310808,,informacion@habitatibiza.com,,success
LET US IBIZA Find a second home that is a safe investment,"Carrer de la Tórtora, 1, bajo 2, 07817 Sant Josep de sa Talaia, Illes Balears, España",,http://letusibiza.com/,5.0,37.0,nl,Google reviews: 5* / 37,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",7817.0,+34620846370,+34653378193,info@letusibiza.com,brigitte@letusibiza.com,success
Pure Lifestyle Ibiza,"Carrer Sèpies, 26, 07817 Sant Josep de sa Talaia, Illes Balears, España",+34602402713,http://www.pureibiza.com/,4.8,5.0,en,Google reviews: 4.8* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7817.0,+34971193231,+34609163512,,,success
luxevillahurenibiza,"Avinguda de Vicent Serra, 07817 Sant Jordi de ses Salines, Illes Balears, España",+34663503342,,5.0,2.0,en,Google reviews: 5* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7817.0,,,,,error:no contact info found
Romina Ibiza Villas & Co.,"Carretera Ibiza - San José km3, 07817 San Jorge de ses Salines, Illes Balears, España",,https://www.rominaibizavillas.com/,5.0,8.0,en,Google reviews: 5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7817.0,+34971308016,+34697151297,,,success
Ibiza TRT Gestión Inmobiliaria,"Carrer de Sant Antoni, 36, Bajo 6, 07820 San Antonio Abad, Illes Balears, España",,http://www.ibizatrt.com/,5.0,39.0,es,Google reviews: 5* / 39,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7820.0,+34971034105,+34661128055,,,success
Windsor & Meyers Ibiza,"Carrer dels Polls, 21, 07817 Sant Josep de sa Talaia, Illes Balears, España",,https://www.windsorandmeyers.es/,4.3,18.0,es,Google reviews: 4.3* / 18,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7817.0,+34971303479,,ibiza@windsorandmeyers.com,,success
Ibiza My Property,"LOCAL 3, Av. Pere Matutes Noguera, 109, 07800 Ibiza, Illes Balears, España",+34971199178,http://www.ibizamyproperty.com/,4.5,68.0,it,Google reviews: 4.5* / 68,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,+34971.199.178,+34262000000,info@ibizamyproperty.com,,success
IBIZA HOME MANAGERS,"Carrer del Timbal, 22, 07817 Sant Jordi de ses Salines, Illes Balears, España",,http://www.ibizahomemanagers.net/,4.6,25.0,es,Google reviews: 4.6* / 25,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7817.0,+34619737585,,info@ibizahomemanagers.net,,success
Real Estate Ibiza,"Av. Pere Matutes Noguera, 115-117, 07800 Eivissa, Illes Balears, España",,http://realestateibiza.net/,5.0,14.0,en,Google reviews: 5* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,+34685859862,+34633565200,info@realestateibiza.net,,success
Inmobiliaria Sant Jordi de ses Salines,"07817 San Jorge de ses Salines, Illes Balears, España",+34633408981,http://www.tierrasdeibiza.es/,3.3,3.0,es,Google reviews: 3.3* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7817.0,,,,,error:no contact info found
Unconventional Ibiza,"Carrer dels Polls, 15, 07817 Sant Jordi de ses Salines, Illes Balears, España",,http://www.unconventionalibiza.com/,5.0,5.0,es,Google reviews: 5* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7817.0,+34871773689,,info@un-ibiza.com,,success
IBIZA-Casa Inmobiliaria de Baleares S.l.u.,"Av. Cubells, 7, 07830 Sant Josep de sa Talaia, Illes Balears, España",,http://www.ibiza-casa.com/,4.8,17.0,es,Google reviews: 4.8* / 17,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7830.0,+34971800367,+34639233405,info@ibiza-casa.com,,success
Immobilien Lindstedt Management GmbH & Co.KG,"Carrer del Montsec, 6, 07817 Sant Josep de sa Talaia, Illes Balears, España",+34911980779,https://immobilien-lindstedt.de/,5.0,20.0,en,Google reviews: 5* / 20,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7817.0,,,,,error:no contact info found
Ibiza Finders,"Carrer de Can Mariano Palerm, 21, 07817 Sant Josep de sa Talaia, Illes Balears, España",,http://www.ibizafinders.com/contacto/,2.5,4.0,en,Google reviews: 2.5* / 4,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7817.0,+34667470243,,,,success
Ibiza My Villa ,"Av. Pere Matutes Noguera, Local 109, 07800 Eivissa, Illes Balears, España",,http://www.ibizamyvilla.com/,5.0,20.0,es,Google reviews: 5* / 20,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,+34971199178,,info@ibizamyvilla.com,,success
Inmobiliaria en Ibiza,"Carrer de la Vila, 2, 07830 Sant Josep de sa Talaia, Illes Balears, España",+34681097041,,4.3,4.0,es,Google reviews: 4.3* / 4,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7830.0,,,,,error:no contact info found
Ibizalia Inmobiliaria ,"Av. d'Isidor Macabich, 65, 07800 Eivissa, Illes Balears, España",,http://ibizalia.com/,3.8,10.0,en,Google reviews: 3.8* / 10,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7800.0,+34971306030,+34646191022,,,success
Living in Ibiza Properties,"Carrer del Mar, 2, 07840 Santa Eulària des Riu, Illes Balears, España",+34669032341,http://living-in-ibiza.com/,3.7,3.0,es,Google reviews: 3.7* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7840.0,0034669032341,,,,success
Niki Agency Ibiza,,,http://www.nikiagencyibiza.com/,4.4,5.0,de,Google reviews: 4.4* / 5,OPERATIONAL,"('real_estate_agency', 'establishment')",,+34600670007,+34600670007,,,success
